unit -> angles in degrees;
Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West;Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis;Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis;
Timestamp;Azimuth;Pitch;Roll;
2.1009705;49.922394;-86.265656;18.16545;
2.106006;50.726044;-86.27095;18.351892;
2.1111023;51.472504;-86.28121;18.530762;
2.1160767;52.119507;-86.29616;18.69096;
2.121112;52.72342;-86.31386;18.829597;
2.1261477;53.250854;-86.33454;18.943237;
2.131244;53.69742;-86.35569;19.033243;
2.1362185;54.012604;-86.37401;19.102503;
2.1412537;54.232452;-86.38259;19.156229;
2.1462586;54.327972;-86.37969;19.201347;
2.1513855;54.305786;-86.357834;19.245056;
2.15636;54.15277;-86.31646;19.2951;
2.1613953;53.90802;-86.250786;19.354208;
2.1664002;53.5726;-86.16385;19.4258;
2.1715271;53.1557;-86.05226;19.513025;
2.1765018;52.687073;-85.927246;19.612974;
2.181537;52.19156;-85.79106;19.726673;
2.1865726;51.69525;-85.65193;19.850893;
2.191669;51.21637;-85.51694;19.983023;
2.1966434;50.774445;-85.39943;20.116863;
2.2016785;50.37326;-85.298874;20.249699;
2.2067142;50.007507;-85.218506;20.375977;
2.2118106;49.66223;-85.15676;20.492981;
2.2167847;49.329285;-85.113495;20.594301;
2.22182;48.99936;-85.079315;20.67899;
2.2268555;48.66153;-85.048775;20.74581;
2.231952;48.307648;-85.01463;20.794647;
2.2369263;47.946136;-84.97036;20.826885;
2.241962;47.553833;-84.91113;20.84788;
2.246997;47.127228;-84.83275;20.862928;
2.2520936;46.652985;-84.72949;20.8792;
2.257068;46.14026;-84.60346;20.904047;
2.2621338;45.56375;-84.45006;20.945353;
2.2671082;44.94458;-84.277435;21.009907;
2.2722352;44.264404;-84.08021;21.102797;
2.2772095;43.575836;-83.87085;21.221075;
2.2822452;42.854553;-83.645164;21.364716;
2.2872803;42.11438;-83.40758;21.525793;
2.2923768;41.344666;-83.15577;21.695961;
2.2973511;40.574677;-82.89542;21.858685;
2.3023865;39.76718;-82.61174;22.009739;
2.307422;38.933777;-82.300606;22.143959;
2.3125184;38.066833;-81.955315;22.263062;
2.317493;37.210083;-81.58949;22.370005;
2.3225281;36.33078;-81.1991;22.477335;
2.3275638;35.439972;-80.81207;22.592411;
2.3326602;34.51953;-80.45638;22.71441;
2.3376346;33.606445;-80.16626;22.828047;
2.3426697;32.687286;-79.93032;22.91364;
2.3477054;31.8143;-79.74392;22.945038;
2.3528569;31.012207;-79.590515;22.899523;
2.357831;30.307709;-79.47123;22.771227;
2.3628972;29.626617;-79.38794;22.554594;
2.3678715;28.98227;-79.35677;22.260273;
2.3729982;28.333435;-79.38126;21.88781;
2.3779726;27.707703;-79.462326;21.486103;
2.383008;27.046326;-79.58984;21.071438;
2.3880434;26.370453;-79.741844;20.677164;
2.3931398;25.675262;-79.897606;20.318031;
2.3981142;24.996124;-80.03441;20.01308;
2.4031498;24.286041;-80.147675;19.746473;
2.408185;23.557465;-80.23384;19.511227;
2.4132814;22.785309;-80.292984;19.296108;
2.4182558;21.999786;-80.32697;19.102045;
2.4232912;21.141235;-80.343735;18.921524;
2.4283266;20.237457;-80.34865;18.758924;
2.433423;19.291412;-80.34834;18.614103;
2.4383974;18.371033;-80.351776;18.490952;
2.4434328;17.433655;-80.362465;18.384663;
2.4484682;16.525543;-80.38177;18.293673;
2.4535646;15.653564;-80.4077;18.214724;
2.458539;14.881714;-80.443275;18.144459;
2.463605;14.159912;-80.49266;18.076792;
2.4685793;13.542999;-80.558075;18.007542;
2.4737062;13.011902;-80.64219;17.927095;
2.4786808;12.620544;-80.74044;17.83185;
2.483716;12.31308;-80.8536;17.71655;
2.488721;12.099091;-80.97586;17.578636;
2.493848;11.950775;-81.1084;17.413166;
2.4988222;11.872406;-81.23985;17.22619;
2.5038576;11.81308;-81.37257;17.014345;
2.508893;11.76712;-81.50298;16.779259;
2.5139894;11.710999;-81.62954;16.528055;
2.5189638;11.647705;-81.74558;16.282742;
2.5239992;11.550903;-81.85572;16.04263;
2.5290346;11.431976;-81.95538;15.816896;
2.534131;11.2890625;-82.04762;15.609956;
2.5391054;11.142853;-82.12971;15.431297;
2.5441408;10.977814;-82.207405;15.275621;
2.5491762;10.814148;-82.28273;15.1442375;
2.5542727;10.659058;-82.35932;15.0348215;
2.559247;10.54071;-82.43684;14.946188;
2.564313;10.4487915;-82.52043;14.872011;
2.5692873;10.412262;-82.60931;14.80973;
2.5744143;10.433746;-82.71341;14.755792;
2.5793886;10.534668;-82.8273;14.706945;
2.584424;10.715729;-82.95797;14.657221;
2.5894594;10.985443;-83.10108;14.60424;
2.5945559;11.352356;-83.25592;14.544744;
2.5995302;11.813965;-83.413635;14.47698;
2.6045656;12.376129;-83.576546;14.398527;
2.609601;13.02948;-83.740364;14.309312;
2.6146975;13.781036;-83.905685;14.206947;
2.6196718;14.601135;-84.06885;14.093651;
2.6247072;15.509918;-84.23679;13.967183;
2.6297429;16.482819;-84.41132;13.832709;
2.634839;17.519531;-84.5999;13.69289;
2.6398137;18.570282;-84.796;13.557568;
2.6448488;19.660706;-85.0029;13.428237;
2.6498842;20.755554;-85.21734;13.312148;
2.654981;21.844208;-85.44401;13.215927;
2.659955;22.858276;-85.68894;13.14536;
2.6650515;23.80075;-85.979385;13.1080885;
2.6700258;24.696564;-86.26086;13.076717;
2.6751223;25.619995;-86.49262;13.036237;
2.6800966;26.518555;-86.61207;12.99375;
2.685132;27.470032;-86.57456;12.949011;
2.6901674;28.442719;-86.39837;12.893392;
2.6952639;29.403046;-86.14767;12.812685;
2.7002382;30.260162;-85.89997;12.699137;
2.7052739;31.029724;-85.69815;12.539768;
2.710309;31.67569;-85.57152;12.33405;
2.7154055;32.24173;-85.52138;12.078265;
2.7203798;32.76593;-85.525;11.793168;
2.7254152;33.344696;-85.54386;11.496523;
2.7304506;33.980225;-85.55832;11.223525;
2.735547;34.683228;-85.55852;10.995272;
2.7405214;35.4057;-85.54797;10.828696;
2.7455568;36.166992;-85.527466;10.7176;
2.7505922;36.930725;-85.49305;10.659754;
2.7556887;37.689514;-85.44301;10.65025;
2.760663;38.406555;-85.38472;10.682322;
