unit -> angles in degrees;
Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West;Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis;Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis;
Timestamp;Azimuth;Pitch;Roll;
1.657422;15.556549;-78.49961;33.664738;
1.6625489;14.592987;-78.22672;33.195404;
1.6675233;13.720886;-78.001785;32.71851;
1.6725587;12.878296;-77.828995;32.22224;
1.6775941;12.113647;-77.71955;31.720001;
1.6826905;11.421387;-77.679115;31.219624;
1.6876649;10.857147;-77.70607;30.746023;
1.6927003;10.343903;-77.78771;30.293276;
1.6977357;9.9088745;-77.91288;29.867882;
1.7028321;9.596924;-78.09073;29.47214;
1.7078065;9.440308;-78.30279;29.116165;
1.7128724;9.338318;-78.53338;28.777613;
1.7178468;9.310669;-78.76816;28.468655;
1.7229737;9.340057;-79.015854;28.17914;
1.7279481;9.4374695;-79.25995;27.926033;
1.7329835;9.5590515;-79.51156;27.700222;
1.7380189;9.713287;-79.76893;27.503506;
1.7431153;9.901001;-80.03728;27.330997;
1.7480897;10.13092;-80.308;27.182589;
1.7531251;10.384674;-80.5937;27.049444;
1.75813;10.672028;-80.88954;26.92872;
1.7632569;10.998352;-81.20287;26.81291;
1.7682313;11.357239;-81.51596;26.702307;
1.7783021;12.159485;-82.16817;26.471825;
1.7833985;12.598572;-82.49955;26.348328;
1.788373;13.040039;-82.818016;26.221743;
1.7934083;13.481934;-83.13313;26.086905;
1.7984437;13.915527;-83.43728;25.944567;
1.8035402;14.3377075;-83.73178;25.79365;
1.8085145;14.729187;-84.00277;25.640503;
1.8135804;15.103455;-84.26187;25.480484;
1.8185548;15.450104;-84.50031;25.321352;
1.8236817;15.788971;-84.73273;25.158335;
1.8286561;16.104248;-84.9493;25.00278;
1.8336915;16.414093;-85.162056;24.852173;
1.8387269;16.711151;-85.37035;24.7118;
1.8438233;17.006775;-85.576;24.580313;
1.8487977;17.292725;-85.772736;24.463274;
1.8538331;17.596497;-85.97147;24.35464;
1.8588685;17.917694;-86.17209;24.255558;
1.8639649;18.266937;-86.38309;24.163696;
1.8689393;18.633453;-86.59813;24.08088;
1.8739747;19.03888;-86.827446;24.002079;
1.8790101;19.47705;-87.07148;23.92528;
1.8841065;19.956635;-87.33382;23.846615;
1.8890809;20.453278;-87.60214;23.767508;
1.8941163;20.991425;-87.877106;23.686455;
1.8991517;21.552124;-88.143845;23.606157;
1.9042481;22.132874;-88.395256;23.528614;
1.9092225;22.710632;-88.6144;23.456427;
1.9142884;23.313385;-88.80119;23.394135;
1.9192628;23.918121;-88.9441;23.348217;
1.9243897;24.539734;-89.04685;23.328959;
1.9293641;25.134155;-89.11271;23.338337;
1.9343995;25.739288;-89.150986;23.372116;
1.9394044;26.339905;-89.16801;23.416117;
1.9445313;26.944122;-89.16813;23.459896;
1.9495057;27.50653;-89.16037;23.49353;
1.9545411;28.062073;-89.15167;23.519793;
1.9595765;28.598358;-89.14358;23.542328;
1.9646729;29.128876;-89.13665;23.566376;
1.9696473;29.634338;-89.13523;23.589506;
1.9746827;30.153381;-89.1382;23.611877;
1.9797181;30.682281;-89.1503;23.621471;
1.9848145;31.248627;-89.17476;23.600784;
1.9897889;31.846802;-89.21235;23.534197;
1.9948243;32.52951;-89.25414;23.417927;
1.9998597;33.283722;-89.29512;23.260736;
2.004956;34.118713;-89.33537;23.075926;
2.0099304;34.986694;-89.38677;22.880795;
2.0149965;35.92975;-89.45987;22.677172;
2.0199707;36.888;-89.55524;22.475626;
2.0250976;37.87915;-89.66947;22.272593;
2.0300722;38.80481;-89.7848;22.08671;
2.0351076;39.70157;-89.89364;21.917864;
2.040143;40.530518;-89.98758;21.776178;
2.0452394;41.30426;-90.0637;21.660976;
2.0502138;41.990112;-90.12202;21.57442;
2.055249;42.648834;-90.1639;21.51002;
2.0602844;43.257233;-90.18964;21.469618;
2.065381;43.818756;-90.20105;21.452675;
2.0703552;44.30301;-90.19751;21.46323;
2.0753906;44.7482;-90.18225;21.502945;
2.080426;45.13794;-90.15836;21.575136;
2.0855224;45.4834;-90.12969;21.682432;
2.0904968;45.773743;-90.099045;21.819866;
2.0955017;46.04959;-90.06915;21.987791;
2.1005678;46.315582;-90.03564;22.18218;
2.105664;46.575897;-90.006195;22.39162;
2.1106386;46.817963;-89.97165;22.599552;
2.1157043;47.07959;-89.94463;22.803732;
2.1206787;47.33264;-89.91844;22.992538;
2.1258059;47.599884;-89.88686;23.168367;
2.13078;47.853333;-89.850006;23.322025;
2.1358154;48.128937;-89.80376;23.461786;
2.1408508;48.40741;-89.747696;23.589928;
2.1459472;48.680298;-89.68809;23.7109;
2.1509216;48.91324;-89.63209;23.827597;
2.1559572;49.135162;-89.57969;23.945253;
2.1609924;49.327423;-89.535255;24.062716;
2.1660888;49.497467;-89.49957;24.17702;
2.1710632;49.630432;-89.470055;24.283709;
2.1760988;49.75876;-89.43993;24.384747;
2.181134;49.86664;-89.40953;24.48034;
2.1862304;49.95813;-89.37888;24.571474;
2.1912048;50.01825;-89.35054;24.657267;
2.1962404;50.069702;-89.32286;24.73872;
2.2012756;50.097687;-89.2924;24.8172;
2.206372;50.09735;-89.25658;24.89333;
2.2113466;50.04901;-89.21339;24.967392;
2.2164123;49.96353;-89.15505;25.041344;
2.2213867;49.821136;-89.07515;25.11628;
2.2265139;49.60019;-88.965126;25.193434;
2.2314882;49.287994;-88.82557;25.27333;
2.2365234;48.89032;-88.65038;25.354595;
2.241559;48.400635;-88.44327;25.43256;
2.2466555;47.817352;-88.20097;25.502846;
2.2516298;47.153015;-87.933136;25.560726;
2.256665;46.4032;-87.62975;25.601942;
2.2617006;45.5726;-87.294525;25.623957;
2.266797;44.658417;-86.92331;25.625776;
2.2717714;43.698456;-86.52522;25.613434;
2.277045;42.682983;-86.08625;25.58563;
2.2820802;41.632477;-85.61583;25.546902;
2.2871766;40.542816;-85.11666;25.503134;
2.292151;39.45874;-84.620575;25.46348;
2.2971866;38.331818;-84.13231;25.431059;
2.3021913;37.17755;-83.68544;25.406929;
2.3073182;35.95923;-83.289536;25.379316;
2.3122926;34.755127;-82.97307;25.331322;
2.3173585;33.525696;-82.71324;25.239326;
2.3223329;32.360535;-82.50397;25.09662;
2.3274598;31.234283;-82.325455;24.898602;
2.3324342;30.23111;-82.186516;24.670357;
2.3374696;29.283783;-82.08204;24.41777;
2.3425052;28.398865;-82.014404;24.151897;
2.3476017;27.542725;-81.97951;23.871376;
2.352576;26.745026;-81.96842;23.581266;
2.3576112;25.93863;-81.97438;23.270445;
2.3626468;25.12558;-81.994675;22.945475;
2.3677433;24.280243;-82.019196;22.611336;
2.3727176;23.437134;-82.03663;22.288347;
2.3777528;22.532776;-82.03986;21.974672;
2.3827882;21.584473;-82.02929;21.67898;
2.3878846;20.57489;-82.00028;21.400307;
2.392859;19.561401;-81.95557;21.141516;
