unit -> angles in degrees;
Azimuth, angle between the magnetic north direction and the y-axis, around the z-axis (0 to 359). 0=North, 90=East, 180=South, 270=West;Pitch, rotation around x-axis (-180 to 180), with positive values when the z-axis moves toward the y-axis;Roll, rotation around y-axis (-90 to 90), with positive values when the x-axis moves toward the z-axis;
Timestamp;Azimuth;Pitch;Roll;
1.2448058;53.967316;-93.85994;44.7151;
1.2497803;54.38098;-94.69604;44.973015;
1.2548157;54.94876;-95.576294;45.224842;
1.2598511;55.651337;-96.46331;45.498547;
1.2649475;56.474457;-97.324326;45.83762;
1.2699219;57.270508;-98.05533;46.27217;
1.2749573;57.921295;-98.60134;46.851627;
1.2799927;58.243225;-98.86921;47.594284;
1.2850891;58.17102;-98.83542;48.515934;
1.2900635;57.709625;-98.59997;49.565327;
1.2951294;57.013702;-98.28599;50.74617;
1.3001038;56.24994;-97.94214;51.965397;
1.3052307;55.35974;-97.51581;53.225227;
1.310205;54.288452;-96.935646;54.40099;
1.3152404;52.993286;-96.10178;55.51373;
1.3203064;51.47531;-94.973274;56.556606;
1.3253722;49.73407;-93.54026;57.535656;
1.3303467;47.75644;-91.82171;58.429546;
1.3353821;45.486572;-89.78151;59.247185;
1.3404175;42.943115;-87.48785;59.95341;
1.3455139;40.13327;-84.97509;60.537304;
1.3504883;37.227234;-82.402596;60.965286;
1.3555237;34.20584;-79.738785;61.258244;
1.3605591;31.164093;-77.076324;61.419163;
1.3656555;28.117493;-74.43118;61.46545;
1.3706299;25.225922;-71.93989;61.41097;
1.3756652;22.413116;-69.526855;61.26992;
1.3807006;19.736359;-67.24735;61.052048;
1.385797;17.191132;-65.1019;60.761826;
1.3907714;14.898224;-63.193687;60.418056;
1.3958374;12.746429;-61.448906;60.018055;
1.4008118;10.832275;-59.93564;59.579433;
1.4059386;9.045227;-58.57126;59.0882;
1.4109131;7.5021667;-57.427773;58.575924;
1.4159485;6.097107;-56.437527;58.02676;
1.4209839;4.843109;-55.599068;57.45584;
1.4260803;3.710144;-54.890022;56.86434;
1.4310547;2.745636;-54.323864;56.27892;
1.4360901;1.8731384;-53.870224;55.6872;
1.4411255;1.117279;-53.525593;55.102913;
1.446222;0.45977783;-53.286545;54.52692;
1.4511962;359.94946;-53.16293;53.98318;
1.4562316;359.5255;-53.15145;53.458256;
1.461267;359.21555;-53.25589;52.962395;
1.4663634;359.02206;-53.478924;52.493404;
1.4713378;358.98346;-53.8127;52.068054;
1.4763732;359.05078;-54.270367;51.674778;
1.4814087;359.25116;-54.844772;51.317593;
1.486505;359.5906;-55.537384;50.990646;
1.4914795;0.069885254;-56.315033;50.702507;
1.496576;0.6646118;-57.206394;50.43642;
1.5015197;1.3561401;-58.15219;50.199406;
1.5066468;2.1695862;-59.203457;49.972034;
1.5116211;3.0618896;-60.277134;49.75983;
1.5166565;4.0195007;-61.41163;49.548473;
1.5216919;5.0340576;-62.581314;49.33217;
1.5267884;6.095459;-63.786976;49.102962;
1.5317626;7.1611023;-64.969185;48.858974;
1.536798;8.230255;-66.164215;48.586098;
1.5418334;9.294891;-67.353516;48.282516;
1.5469298;10.354431;-68.54479;47.93807;
1.5519042;11.377899;-69.69435;47.56195;
1.5569397;12.392426;-70.84825;47.13875;
1.5619751;13.397614;-71.99379;46.669052;
1.5670716;14.395935;-73.13897;46.146152;
1.5720459;15.371826;-74.24782;45.58846;
1.5770813;16.36261;-75.37025;44.977104;
1.5821167;17.393707;-76.5064;44.318783;
1.5872132;18.514008;-77.68258;43.603264;
1.5921875;19.700867;-78.85421;42.849598;
1.5972533;20.987793;-80.05647;42.023586;
1.6022278;22.336945;-81.22528;41.15467;
1.6073548;23.810974;-82.39707;40.208973;
1.612329;25.344421;-83.500275;39.249607;
1.6173644;26.998993;-84.59671;38.249016;
1.6223998;28.766266;-85.69122;37.229904;
1.6274962;30.676147;-86.810585;36.188786;
1.6324707;32.683777;-87.91869;35.159462;
1.6375061;34.86609;-89.03332;34.086773;
1.6425109;37.121765;-90.12916;32.93966;
1.647638;39.340454;-91.25435;31.66522;
1.6526123;41.463806;-92.33546;30.361212;
1.6576477;43.60193;-93.327995;29.146736;
1.6626525;45.55905;-94.14729;28.188656;
1.6677796;47.128937;-94.6697;27.45699;
1.6727539;48.31891;-94.94652;26.867552;
1.6777892;49.207367;-95.00624;26.242746;
1.6828246;49.65735;-94.80284;25.569214;
1.687921;49.90103;-94.48369;24.874147;
1.6928954;49.99655;-94.0929;24.207115;
1.6979614;50.034332;-93.63723;23.55322;
1.7029358;50.04657;-93.14453;22.93995;
1.7080626;50.041687;-92.59542;22.33723;
1.7130371;50.01248;-92.020096;21.77658;
1.7180725;49.95691;-91.387245;21.23365;
1.7231079;49.87378;-90.703896;20.718313;
1.7282044;49.790283;-89.970665;20.225151;
1.7331787;49.719543;-89.231606;19.776577;
1.7382141;49.664795;-88.47261;19.36299;
1.7432495;49.622406;-87.71941;18.995604;
1.748346;49.596252;-86.97365;18.675276;
1.7533202;49.588013;-86.27189;18.41896;
1.7583556;49.595795;-85.594696;18.218359;
1.763391;49.625305;-84.95835;18.076933;
1.7684875;49.685852;-84.36076;17.98775;
1.7734618;49.79666;-83.823074;17.946615;
1.7784972;49.942383;-83.32436;17.94928;
1.7835326;50.13025;-82.86729;17.992495;
1.7886413;50.34424;-82.446556;18.077454;
1.7936158;50.566345;-82.07504;18.199585;
1.7986817;50.790283;-81.7286;18.361485;
1.803656;51.02191;-81.412544;18.553415;
1.808783;51.271545;-81.104225;18.78641;
1.8137574;51.527374;-80.816925;19.043343;
1.8187928;51.78827;-80.53373;19.332582;
1.8237977;52.047028;-80.26079;19.648228;
1.8289247;52.31305;-79.98583;19.99906;
1.8338989;52.56192;-79.719765;20.365776;
1.8389343;52.798492;-79.44536;20.763416;
1.8439697;53.01129;-79.16619;21.187933;
1.8490661;53.211273;-78.87886;21.641115;
1.8540405;53.38571;-78.59743;22.103647;
1.8590759;53.555267;-78.31237;22.585405;
1.8641113;53.709442;-78.029816;23.075493;
1.8692077;53.845276;-77.74945;23.573214;
1.8741822;53.940918;-77.48769;24.056223;
1.8792176;54.012604;-77.24091;24.537678;
1.884253;54.052704;-77.01453;25.009825;
1.8893495;54.06317;-76.808586;25.474133;
1.8943238;54.031555;-76.63164;25.912933;
1.8993896;53.984253;-76.473305;26.340384;
1.9043641;53.90222;-76.33896;26.747042;
1.9094911;53.78546;-76.22487;27.156277;
1.9144653;53.634613;-76.1423;27.552044;
